# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2015)
# Atmospheric transmittance spectrum synthesized with PUMAS (Villanueva et al. 2016, Smith et al. 2009, Edwards 1992)
# Synthesized on Tue Jul 24 07:38:22 2018
# Molecular abundance atmprofile: Earth at 4084 m, NASA/MERRA 2017/01/02
# Molecules considered: H2O,CO2,O3,O2
# Molecular sources: HIT[1],HIT[2],HIT[3],HIT[7]
# Molecular abundances: 50,1,1,1
# Molecular abundance units: ppm,scl,scl,scl
# ------------------------------------------------------------------------
# Spectral unit: Frequency[GHz]
# Wave/freq Total H2O CO2 O3 O2
2.640000000e+02  0.96852  0.98953  1.00000  0.97995  0.99879
2.630000000e+02  0.98117  0.98965  1.00000  0.99263  0.99879
2.620000000e+02  0.98764  0.98975  1.00000  0.99908  0.99878
2.610000000e+02  0.98795  0.98982  1.00000  0.99933  0.99878
2.600000000e+02  0.98782  0.98989  1.00000  0.99914  0.99877
2.590000000e+02  0.97177  0.98993  1.00000  0.98287  0.99876
2.580000000e+02  0.98373  0.98994  1.00000  0.99496  0.99876
2.570000000e+02  0.98804  0.99001  1.00000  0.99926  0.99875
2.560000000e+02  0.98826  0.98989  1.00000  0.99961  0.99875
2.550000000e+02  0.98750  0.98913  1.00000  0.99961  0.99874
2.540000000e+02  0.98816  0.99005  1.00000  0.99936  0.99873
2.530000000e+02  0.98829  0.99028  1.00000  0.99926  0.99872
2.520000000e+02  0.98840  0.99040  1.00000  0.99926  0.99872
2.510000000e+02  0.98731  0.99048  1.00000  0.99808  0.99871
2.500000000e+02  0.95296  0.99056  1.00000  0.96330  0.99870
2.490000000e+02  0.98484  0.99062  1.00000  0.99547  0.99868
2.480000000e+02  0.96452  0.99068  1.00000  0.97489  0.99867
2.470000000e+02  0.98806  0.99074  1.00000  0.99864  0.99865
2.460000000e+02  0.98841  0.99079  1.00000  0.99896  0.99863
2.450000000e+02  0.98819  0.99080  1.00000  0.99877  0.99860
2.440000000e+02  0.97831  0.99077  1.00000  0.98886  0.99854
2.430000000e+02  0.97075  0.99064  1.00000  0.98144  0.99846
2.420000000e+02  0.96706  0.98951  1.00000  0.97903  0.99827
2.410000000e+02  0.98538  0.99010  1.00000  0.99772  0.99751
2.400000000e+02  0.98291  0.99081  1.00000  0.99762  0.99439
2.390000000e+02  0.96519  0.99097  1.00000  0.97707  0.99685
2.380000000e+02  0.98576  0.99104  1.00000  0.99680  0.99786
2.370000000e+02  0.96689  0.99110  1.00000  0.97780  0.99772
2.360000000e+02  0.96598  0.99114  1.00000  0.97756  0.99698
2.350000000e+02  0.98202  0.99118  1.00000  0.99682  0.99393
2.340000000e+02  0.96698  0.99121  1.00000  0.99908  0.97645
2.330000000e+02  0.98369  0.99123  1.00000  0.99924  0.99314
2.320000000e+02  0.98624  0.99126  1.00000  0.99805  0.99687
2.310000000e+02  0.97413  0.99129  1.00000  0.98490  0.99774
2.300000000e+02  0.98711  0.99131  1.00000  0.99769  0.99806
2.290000000e+02  0.98886  0.99131  1.00000  0.99931  0.99821
2.280000000e+02  0.98932  0.99127  1.00000  0.99974  0.99829
2.270000000e+02  0.98907  0.99105  1.00000  0.99967  0.99833
2.260000000e+02  0.98468  0.98969  1.00000  0.99657  0.99835
2.250000000e+02  0.98892  0.99096  1.00000  0.99957  0.99837
2.240000000e+02  0.98960  0.99137  1.00000  0.99984  0.99837
2.230000000e+02  0.98975  0.99149  1.00000  0.99987  0.99837
2.220000000e+02  0.98985  0.99156  1.00000  0.99990  0.99837
2.210000000e+02  0.98987  0.99161  1.00000  0.99988  0.99836
2.200000000e+02  0.98991  0.99166  1.00000  0.99988  0.99835
2.190000000e+02  0.98991  0.99169  1.00000  0.99985  0.99834
2.180000000e+02  0.98982  0.99173  1.00000  0.99974  0.99833
2.170000000e+02  0.98993  0.99176  1.00000  0.99982  0.99832
2.160000000e+02  0.98965  0.99179  1.00000  0.99954  0.99831
2.150000000e+02  0.98315  0.99180  1.00000  0.99298  0.99829
2.140000000e+02  0.98963  0.99181  1.00000  0.99954  0.99827
2.130000000e+02  0.98985  0.99181  1.00000  0.99978  0.99825
2.120000000e+02  0.98979  0.99180  1.00000  0.99975  0.99822
2.110000000e+02  0.98646  0.99177  1.00000  0.99644  0.99820
2.100000000e+02  0.98868  0.99172  1.00000  0.99875  0.99818
2.090000000e+02  0.98201  0.99170  1.00000  0.99207  0.99815
2.080000000e+02  0.98821  0.99161  1.00000  0.99843  0.99813
2.070000000e+02  0.98923  0.99148  1.00000  0.99962  0.99810
2.060000000e+02  0.98790  0.99139  1.00000  0.99841  0.99808
2.050000000e+02  0.98895  0.99107  1.00000  0.99981  0.99805
2.040000000e+02  0.98758  0.98969  1.00000  0.99984  0.99802
2.030000000e+02  0.98645  0.98869  1.00000  0.99973  0.99800
2.020000000e+02  0.98849  0.99059  1.00000  0.99991  0.99797
2.010000000e+02  0.98855  0.99069  1.00000  0.99989  0.99794
2.000000000e+02  0.98824  0.99056  1.00000  0.99974  0.99791
1.990000000e+02  0.98702  0.99031  1.00000  0.99879  0.99788
1.980000000e+02  0.98758  0.98996  1.00000  0.99974  0.99786
1.970000000e+02  0.98695  0.98950  1.00000  0.99959  0.99783
1.960000000e+02  0.98043  0.98890  1.00000  0.99363  0.99780
1.950000000e+02  0.97496  0.98805  1.00000  0.98895  0.99776
1.940000000e+02  0.98369  0.98662  1.00000  0.99929  0.99773
1.930000000e+02  0.98118  0.98576  1.00000  0.99764  0.99770
1.920000000e+02  0.98157  0.98407  1.00000  0.99979  0.99767
1.910000000e+02  0.97910  0.98159  1.00000  0.99982  0.99764
1.900000000e+02  0.97551  0.97796  1.00000  0.99989  0.99761
1.890000000e+02  0.96987  0.97236  1.00000  0.99986  0.99757
1.880000000e+02  0.96064  0.96322  1.00000  0.99978  0.99754
1.870000000e+02  0.94459  0.94721  1.00000  0.99972  0.99750
1.860000000e+02  0.91089  0.91376  1.00000  0.99938  0.99747
1.850000000e+02  0.81794  0.82356  1.00000  0.99558  0.99742
1.840000000e+02  0.55174  0.55972  1.00000  0.99042  0.99738
1.830000000e+02  0.37425  0.37539  1.00000  0.99953  0.99733
1.820000000e+02  0.78310  0.78545  1.00000  0.99974  0.99726
1.810000000e+02  0.88926  0.89186  1.00000  0.99989  0.99719
1.800000000e+02  0.93301  0.93587  1.00000  0.99982  0.99712
1.790000000e+02  0.95443  0.95738  1.00000  0.99987  0.99705
1.780000000e+02  0.96613  0.96913  1.00000  0.99992  0.99698
1.770000000e+02  0.97302  0.97615  1.00000  0.99989  0.99690
1.760000000e+02  0.97694  0.98065  1.00000  0.99938  0.99683
1.750000000e+02  0.97800  0.98368  1.00000  0.99747  0.99675
1.740000000e+02  0.98200  0.98583  1.00000  0.99944  0.99667
1.730000000e+02  0.98358  0.98741  1.00000  0.99953  0.99658
1.720000000e+02  0.98503  0.98861  1.00000  0.99988  0.99650
1.710000000e+02  0.98576  0.98954  1.00000  0.99976  0.99641
1.700000000e+02  0.98649  0.99028  1.00000  0.99985  0.99632
1.690000000e+02  0.98689  0.99087  1.00000  0.99975  0.99623
1.680000000e+02  0.98654  0.99136  1.00000  0.99900  0.99614
1.670000000e+02  0.98713  0.99177  1.00000  0.99928  0.99604
1.660000000e+02  0.97743  0.99211  1.00000  0.98922  0.99594
1.650000000e+02  0.98347  0.99240  1.00000  0.99514  0.99584
1.640000000e+02  0.98802  0.99266  1.00000  0.99959  0.99574
1.630000000e+02  0.98837  0.99288  1.00000  0.99983  0.99563
1.620000000e+02  0.98853  0.99307  1.00000  0.99991  0.99552
1.610000000e+02  0.98861  0.99324  1.00000  0.99993  0.99541
1.600000000e+02  0.98865  0.99339  1.00000  0.99993  0.99529
1.590000000e+02  0.98866  0.99353  1.00000  0.99992  0.99518
1.580000000e+02  0.98869  0.99366  1.00000  0.99994  0.99506
1.570000000e+02  0.98864  0.99377  1.00000  0.99991  0.99493
1.560000000e+02  0.98841  0.99387  1.00000  0.99970  0.99481
1.550000000e+02  0.98851  0.99397  1.00000  0.99983  0.99468
1.540000000e+02  0.98588  0.99405  1.00000  0.99721  0.99454
1.530000000e+02  0.98837  0.99413  1.00000  0.99981  0.99440
1.520000000e+02  0.98828  0.99413  1.00000  0.99993  0.99418
1.510000000e+02  0.98813  0.99420  1.00000  0.99994  0.99395
1.500000000e+02  0.98789  0.99427  1.00000  0.99988  0.99370
1.490000000e+02  0.98613  0.99432  1.00000  0.99832  0.99343
1.480000000e+02  0.98732  0.99436  1.00000  0.99977  0.99314
1.470000000e+02  0.98717  0.99440  1.00000  0.99990  0.99283
1.460000000e+02  0.98675  0.99443  1.00000  0.99978  0.99249
1.450000000e+02  0.98335  0.99444  1.00000  0.99670  0.99212
1.440000000e+02  0.98557  0.99417  1.00000  0.99963  0.99171
1.430000000e+02  0.98502  0.99444  1.00000  0.99924  0.99127
1.420000000e+02  0.97710  0.99460  1.00000  0.99155  0.99078
1.410000000e+02  0.98447  0.99466  1.00000  0.99951  0.99023
1.400000000e+02  0.98417  0.99469  1.00000  0.99980  0.98962
1.390000000e+02  0.98350  0.99463  1.00000  0.99988  0.98893
1.380000000e+02  0.98281  0.99470  1.00000  0.99990  0.98815
1.370000000e+02  0.98102  0.99483  1.00000  0.99884  0.98725
1.360000000e+02  0.98101  0.99489  1.00000  0.99983  0.98622
1.350000000e+02  0.97997  0.99494  1.00000  0.99994  0.98501
1.340000000e+02  0.97859  0.99498  1.00000  0.99994  0.98358
1.330000000e+02  0.97689  0.99503  1.00000  0.99991  0.98186
1.320000000e+02  0.97479  0.99507  1.00000  0.99983  0.97978
1.310000000e+02  0.97225  0.99511  1.00000  0.99981  0.97722
1.300000000e+02  0.96919  0.99515  1.00000  0.99993  0.97398
1.290000000e+02  0.96497  0.99519  1.00000  0.99981  0.96982
1.280000000e+02  0.95860  0.99523  1.00000  0.99884  0.96432
1.270000000e+02  0.95211  0.99526  1.00000  0.99980  0.95684
1.260000000e+02  0.94077  0.99530  1.00000  0.99891  0.94624
1.250000000e+02  0.92199  0.99534  1.00000  0.99546  0.93055
1.240000000e+02  0.89581  0.99537  1.00000  0.99339  0.90597
1.230000000e+02  0.85967  0.99540  1.00000  0.99918  0.86436
1.220000000e+02  0.78334  0.99538  1.00000  0.99986  0.78708
1.210000000e+02  0.62566  0.99517  1.00000  0.99991  0.62874
1.200000000e+02  0.30713  0.99534  1.00000  0.99986  0.30862
1.190000000e+02  0.01935  0.99547  1.00000  0.99942  0.01945
1.180000000e+02  0.12365  0.99551  1.00000  0.99910  0.12424
1.170000000e+02  0.48863  0.99555  1.00000  0.99991  0.49085
1.160000000e+02  0.71823  0.99557  1.00000  0.99991  0.72148
1.150000000e+02  0.82543  0.99560  1.00000  0.99924  0.82971
1.140000000e+02  0.88088  0.99562  1.00000  0.99988  0.88486
1.130000000e+02  0.91178  0.99564  1.00000  0.99985  0.91591
1.120000000e+02  0.93048  0.99567  1.00000  0.99979  0.93472
1.110000000e+02  0.93851  0.99569  1.00000  0.99549  0.94685
1.100000000e+02  0.94981  0.99571  1.00000  0.99882  0.95502
1.090000000e+02  0.95628  0.99573  1.00000  0.99966  0.96070
1.080000000e+02  0.96057  0.99575  1.00000  0.99992  0.96474
1.070000000e+02  0.96350  0.99577  1.00000  0.99995  0.96764
1.060000000e+02  0.96562  0.99580  1.00000  0.99995  0.96974
1.050000000e+02  0.96711  0.99582  1.00000  0.99992  0.97125
1.040000000e+02  0.96735  0.99584  1.00000  0.99905  0.97232
1.030000000e+02  0.96880  0.99586  1.00000  0.99978  0.97303
1.020000000e+02  0.96646  0.99588  1.00000  0.99691  0.97347
1.010000000e+02  0.96918  0.99590  1.00000  0.99946  0.97369
1.000000000e+02  0.96964  0.99592  1.00000  0.99989  0.97372
9.900000000e+01  0.96952  0.99594  1.00000  0.99988  0.97359
9.800000000e+01  0.96931  0.99596  1.00000  0.99992  0.97332
9.700000000e+01  0.96883  0.99598  1.00000  0.99980  0.97293
9.600000000e+01  0.96686  0.99600  1.00000  0.99826  0.97243
9.500000000e+01  0.96782  0.99602  1.00000  0.99985  0.97183
9.400000000e+01  0.96597  0.99604  1.00000  0.99864  0.97113
9.300000000e+01  0.96530  0.99606  1.00000  0.99989  0.96923
9.200000000e+01  0.95782  0.99608  1.00000  0.99995  0.96164
9.100000000e+01  0.96294  0.99609  1.00000  0.99996  0.96675
9.000000000e+01  0.96187  0.99611  1.00000  0.99998  0.96564
8.900000000e+01  0.95991  0.99612  1.00000  0.99998  0.96367
8.800000000e+01  0.95767  0.99611  1.00000  0.99999  0.96143
8.700000000e+01  0.95520  0.99615  1.00000  0.99999  0.95890
8.600000000e+01  0.95237  0.99617  1.00000  0.99999  0.95604
8.500000000e+01  0.94915  0.99618  1.00000  0.99999  0.95280
8.400000000e+01  0.94549  0.99620  1.00000  0.99999  0.94912
8.300000000e+01  0.94132  0.99620  1.00000  0.99999  0.94492
8.200000000e+01  0.93650  0.99618  1.00000  0.99999  0.94010
8.100000000e+01  0.93074  0.99594  1.00000  0.99997  0.93457
8.000000000e+01  0.92450  0.99607  1.00000  0.99998  0.92816
7.900000000e+01  0.91717  0.99624  1.00000  0.99994  0.92069
7.800000000e+01  0.90824  0.99628  1.00000  0.99968  0.91192
7.700000000e+01  0.89759  0.99631  1.00000  0.99931  0.90154
7.600000000e+01  0.88541  0.99633  1.00000  0.99948  0.88914
7.500000000e+01  0.87094  0.99635  1.00000  0.99996  0.87416
7.400000000e+01  0.85270  0.99636  1.00000  0.99998  0.85583
7.300000000e+01  0.83005  0.99638  1.00000  0.99998  0.83308
7.200000000e+01  0.80143  0.99639  1.00000  0.99998  0.80434
7.100000000e+01  0.76449  0.99641  1.00000  0.99998  0.76726
7.000000000e+01  0.71530  0.99642  1.00000  0.99998  0.71788
6.900000000e+01  0.64666  0.99643  1.00000  0.99996  0.64899
6.800000000e+01  0.54330  0.99642  1.00000  0.99980  0.54536
6.700000000e+01  0.38089  0.99645  1.00000  0.99919  0.38259
6.600000000e+01  0.17031  0.99648  1.00000  0.99984  0.17094
6.500000000e+01  0.03035  0.99648  1.00000  0.99970  0.03046
6.400000000e+01  0.00150  0.99649  1.00000  0.99997  0.00151
6.300000000e+01  0.00001  0.99652  1.00000  0.99993  0.00001
6.200000000e+01  0.00000  0.99652  1.00000  0.99969  0.00000
6.100000000e+01  0.00000  0.99650  1.00000  0.99990  0.00000
6.000000000e+01  0.00000  0.99656  1.00000  0.99998  0.00000
5.900000000e+01  0.00000  0.99658  1.00000  0.99997  0.00000
5.800000000e+01  0.00000  0.99660  1.00000  0.99988  0.00000
5.700000000e+01  0.00000  0.99661  1.00000  0.99998  0.00000
5.600000000e+01  0.00025  0.99662  1.00000  0.99997  0.00025
5.500000000e+01  0.01133  0.99663  1.00000  0.99989  0.01136
5.400000000e+01  0.10956  0.99665  1.00000  0.99977  0.10997
5.300000000e+01  0.31581  0.99666  1.00000  0.99995  0.31688
5.200000000e+01  0.49667  0.99666  1.00000  0.99988  0.49839
5.100000000e+01  0.60964  0.99665  1.00000  0.99995  0.61171
5.000000000e+01  0.67724  0.99660  1.00000  0.99994  0.67959
4.900000000e+01  0.71835  0.99669  1.00000  0.99999  0.72074
4.800000000e+01  0.74097  0.99672  1.00000  0.99999  0.74342
4.700000000e+01  0.74833  0.99673  1.00000  0.99999  0.75079
4.600000000e+01  0.76487  0.99675  1.00000  0.99999  0.76737
4.500000000e+01  0.86839  0.99677  1.00000  0.99995  0.87125
4.400000000e+01  0.88454  0.99678  1.00000  0.99987  0.88751
4.300000000e+01  0.89747  0.99679  1.00000  0.99991  0.90044
4.200000000e+01  0.90832  0.99680  1.00000  0.99999  0.91125
4.100000000e+01  0.91744  0.99681  1.00000  0.99999  0.92038
4.000000000e+01  0.92521  0.99682  1.00000  0.99999  0.92816
3.900000000e+01  0.93187  0.99683  1.00000  0.99998  0.93485
3.800000000e+01  0.93756  0.99684  1.00000  0.99988  0.94064
3.700000000e+01  0.94270  0.99685  1.00000  0.99998  0.94569
3.600000000e+01  0.94708  0.99686  1.00000  0.99994  0.95011
3.500000000e+01  0.95103  0.99687  1.00000  0.99999  0.95402
3.400000000e+01  0.95449  0.99688  1.00000  0.99999  0.95748
3.300000000e+01  0.95757  0.99689  1.00000  0.99999  0.96056
3.200000000e+01  0.96032  0.99690  1.00000  0.99999  0.96332
3.100000000e+01  0.96277  0.99690  1.00000  0.99997  0.96579
3.000000000e+01  0.96490  0.99690  1.00000  0.99987  0.96803
2.900000000e+01  0.96699  0.99690  1.00000  0.99995  0.97005
2.800000000e+01  0.96884  0.99689  1.00000  0.99999  0.97188
2.700000000e+01  0.97048  0.99686  1.00000  0.99999  0.97355
2.600000000e+01  0.97193  0.99681  1.00000  0.99997  0.97507
2.500000000e+01  0.97322  0.99669  1.00000  0.99999  0.97647
2.400000000e+01  0.97416  0.99638  1.00000  0.99996  0.97775
2.300000000e+01  0.97417  0.99515  1.00000  0.99999  0.97892
2.200000000e+01  0.97304  0.99300  1.00000  1.00000  0.97991
2.100000000e+01  0.97684  0.99595  1.00000  1.00000  0.98082
2.000000000e+01  0.97834  0.99659  1.00000  1.00000  0.98169
1.900000000e+01  0.97939  0.99682  1.00000  1.00000  0.98252
1.800000000e+01  0.98029  0.99693  1.00000  1.00000  0.98331
1.700000000e+01  0.98111  0.99699  1.00000  1.00000  0.98407
1.600000000e+01  0.98186  0.99703  1.00000  0.99999  0.98479
1.500000000e+01  0.98257  0.99706  1.00000  0.99999  0.98548
1.400000000e+01  0.98326  0.99708  1.00000  1.00000  0.98614
1.300000000e+01  0.98391  0.99710  1.00000  1.00000  0.98677
1.200000000e+01  0.98452  0.99711  1.00000  1.00000  0.98737
1.100000000e+01  0.98505  0.99713  1.00000  0.99998  0.98791
1.000000000e+01  0.98552  0.99714  1.00000  0.99998  0.98837
9.000000000e+00  0.98598  0.99715  1.00000  0.99999  0.98880
8.000000000e+00  0.98642  0.99717  1.00000  1.00000  0.98922
7.000000000e+00  0.98684  0.99718  1.00000  1.00000  0.98963
6.000000000e+00  0.98723  0.99719  1.00000  1.00000  0.99002
5.000000000e+00  0.98760  0.99720  1.00000  1.00000  0.99037
4.000000000e+00  0.98794  0.99721  1.00000  1.00000  0.99070
3.000000000e+00  1.28193  1.29390  1.29751  1.29751  1.28551
